state,sample_size,answer,pct,votes
Idaho,1296.0,Trump,59.0,4
Idaho,1296.0,Biden,39.0,4
Idaho,1296.0,Trump,58.0,4
Iowa,2138.0,Biden,48.0,6
Iowa,2138.0,Trump,50.0,6
Iowa,2138.0,Biden,49.0,6
Iowa,2138.0,Trump,49.0,6
Hawaii,829.0,Biden,63.0,4
Hawaii,829.0,Trump,34.0,4
Hawaii,829.0,Biden,64.0,4
Hawaii,829.0,Trump,34.0,4
Georgia,5029.0,Biden,51.0,16
Georgia,5029.0,Trump,46.0,16
Georgia,5029.0,Biden,49.0,16
Georgia,5029.0,Trump,49.0,16
Florida,13016.0,Biden,50.0,29
Florida,13016.0,Trump,47.0,29
Florida,13016.0,Biden,49.0,29
Florida,13016.0,Trump,48.0,29
Delaware,848.0,Biden,65.0,3
Delaware,848.0,Trump,32.0,3
Delaware,848.0,Biden,65.0,3
Delaware,848.0,Trump,33.0,3
District of Columbia,612.0,Biden,87.0,3
District of Columbia,612.0,Trump,10.0,3
District of Columbia,612.0,Biden,88.0,3
District of Columbia,612.0,Trump,10.0,3
Connecticut,2453.0,Biden,62.0,7
Connecticut,2453.0,Trump,34.0,7
Connecticut,2453.0,Biden,63.0,7
Connecticut,2453.0,Trump,34.0,7
Colorado,4345.0,Biden,58.0,9
Colorado,4345.0,Trump,40.0,9
Colorado,4345.0,Biden,57.0,9
Colorado,4345.0,Trump,42.0,9
Alabama,2265.0,Biden,42.0,9
Alabama,2265.0,Trump,55.0,9
Alabama,2265.0,Biden,39.0,9
Alabama,2265.0,Trump,59.0,9
Wyoming,450.0,Biden,36.0,3
Wyoming,450.0,Trump,63.0,3
Wyoming,450.0,Biden,36.0,3
Wyoming,450.0,Trump,63.0,3
West Virginia,857.0,Biden,34.0,5
West Virginia,857.0,Trump,64.0,5
West Virginia,857.0,Biden,34.0,5
West Virginia,857.0,Trump,64.0,5
Texas,13199.0,Biden,49.0,38
Texas,13199.0,Trump,48.0,38
Texas,13199.0,Biden,47.0,38
Texas,13199.0,Trump,51.0,38
Rhode Island,537.0,Biden,66.0,4
Rhode Island,537.0,Trump,33.0,4
Rhode Island,537.0,Biden,67.0,4
Rhode Island,537.0,Trump,32.0,4
Oklahoma,1882.0,Biden,41.0,7
Oklahoma,1882.0,Trump,57.0,7
Oklahoma,1882.0,Biden,40.0,7
Oklahoma,1882.0,Trump,58.0,7
New York,9500.0,Biden,64.0,29
New York,9500.0,Trump,32.0,29
New York,9500.0,Biden,64.0,29
New York,9500.0,Trump,33.0,29
North Carolina,5387.0,Biden,53.0,15
North Carolina,5387.0,Trump,45.0,15
North Carolina,5387.0,Biden,52.0,15
North Carolina,5387.0,Trump,46.0,15
Maine,1172.0,Biden,57.0,2
Maine,1172.0,Trump,41.0,2
Maine,1172.0,Biden,57.0,2
Maine,1172.0,Trump,42.0,2
Louisiana,2325.0,Biden,44.0,8
Louisiana,2325.0,Trump,53.0,8
Louisiana,2325.0,Biden,40.0,8
Louisiana,2325.0,Trump,58.0,8
Kansas,1838.0,Biden,45.0,6
Kansas,1838.0,Trump,54.0,6
Kansas,1838.0,Biden,45.0,6
Kansas,1838.0,Trump,54.0,6
California,21759.0,Biden,63.0,55
California,21759.0,Trump,35.0,55
California,21759.0,Biden,63.0,55
California,21759.0,Trump,36.0,55
Arizona,5657.0,Biden,52.0,11
Arizona,5657.0,Trump,46.0,11
Arizona,5657.0,Biden,51.0,11
Arizona,5657.0,Trump,47.0,11
Arkansas,1385.0,Biden,40.0,6
Arkansas,1385.0,Trump,57.0,6
Arkansas,1385.0,Biden,39.0,6
Arkansas,1385.0,Trump,59.0,6
Alaska,796.0,Biden,44.0,3
Alaska,796.0,Trump,53.0,3
Alaska,796.0,Biden,44.0,3
Alaska,796.0,Trump,54.0,3
Pennsylvania,400.0,Biden,45.8,20
Pennsylvania,400.0,Trump,42.6,20
Florida,1051.0,Biden,46.1,29
Florida,1051.0,Trump,48.4,29
Wisconsin,1043.0,Biden,47.3,10
Wisconsin,1043.0,Trump,45.4,10
Arkansas,647.0,Biden,33.5,6
Arkansas,647.0,Trump,58.0,6
Iowa,200.0,Biden,44.0,6
Iowa,200.0,Trump,50.0,6
Minnesota,200.0,Biden,52.0,10
Minnesota,200.0,Trump,41.0,10
Wisconsin,200.0,Biden,53.0,10
Wisconsin,200.0,Trump,43.0,10
Arizona,750.0,Biden,48.0,11
Arizona,750.0,Trump,45.0,11
Michigan,972.0,Biden,51.0,16
Michigan,972.0,Trump,42.0,16
Florida,1519.0,Biden,50.0,29
Florida,1519.0,Trump,44.0,29
Pennsylvania,1289.0,Biden,51.0,20
Pennsylvania,1289.0,Trump,43.0,20
North Carolina,994.0,Biden,49.0,15
North Carolina,994.0,Trump,46.0,15
Wisconsin,691.0,Biden,53.0,10
Wisconsin,691.0,Trump,40.0,10
North Carolina,627.0,Biden,46.0,15
North Carolina,627.0,Trump,42.0,15
Arizona,502.0,Biden,50.0,11
Arizona,502.0,Trump,44.0,11
Arizona,502.0,Biden,51.0,11
Arizona,502.0,Trump,44.0,11
Arizona,502.0,Biden,49.0,11
Arizona,502.0,Trump,47.0,11
Indiana,685.0,Biden,42.0,11
Indiana,685.0,Trump,49.0,11
Michigan,800.0,Biden,48.0,16
Michigan,800.0,Trump,42.0,16
Colorado,519.0,Biden,54.0,9
Colorado,519.0,Trump,39.0,9
Michigan,620.0,Biden,51.0,16
Michigan,620.0,Trump,43.0,16
Michigan,620.0,Biden,51.0,16
Michigan,620.0,Trump,44.0,16
North Carolina,660.0,Biden,48.0,15
North Carolina,660.0,Trump,47.0,15
North Carolina,660.0,Biden,48.0,15
North Carolina,660.0,Trump,48.0,15
New Jersey,721.0,Biden,56.3,14
New Jersey,721.0,Trump,35.8,14
New Jersey,500.0,Biden,56.0,14
New Jersey,500.0,Trump,34.0,14
Wyoming,416.0,Biden,36.0,3
Wyoming,416.0,Trump,62.0,3
Wyoming,416.0,Biden,36.0,3
Wyoming,416.0,Trump,63.0,3
West Virginia,824.0,Biden,34.0,5
West Virginia,824.0,Trump,64.0,5
West Virginia,824.0,Biden,34.0,5
West Virginia,824.0,Trump,64.0,5
Wisconsin,4414.0,Biden,53.0,10
Wisconsin,4414.0,Trump,44.0,10
Wisconsin,4414.0,Biden,54.0,10
Wisconsin,4414.0,Trump,44.0,10
Virginia,4522.0,Biden,56.0,13
Virginia,4522.0,Trump,42.0,13
Virginia,4522.0,Biden,56.0,13
Virginia,4522.0,Trump,42.0,13
Utah,1843.0,Biden,44.0,6
Utah,1843.0,Trump,53.0,6
Utah,1843.0,Biden,44.0,6
Utah,1843.0,Trump,53.0,6
South Dakota,622.0,Biden,42.0,3
South Dakota,622.0,Trump,56.0,3
South Dakota,622.0,Biden,43.0,3
South Dakota,622.0,Trump,56.0,3
South Carolina,2988.0,Biden,46.0,9
South Carolina,2988.0,Trump,50.0,9
South Carolina,2988.0,Biden,45.0,9
South Carolina,2988.0,Trump,53.0,9
Rhode Island,514.0,Biden,66.0,4
Rhode Island,514.0,Trump,33.0,4
Rhode Island,514.0,Biden,67.0,4
Rhode Island,514.0,Trump,32.0,4
Pennsylvania,6946.0,Biden,52.0,20
Pennsylvania,6946.0,Trump,45.0,20
Pennsylvania,6946.0,Biden,52.0,20
Pennsylvania,6946.0,Trump,46.0,20
Oregon,3041.0,Biden,59.0,7
Oregon,3041.0,Trump,39.0,7
Oregon,3041.0,Biden,60.0,7
Oregon,3041.0,Trump,38.0,7
Oklahoma,1804.0,Biden,40.0,7
Oklahoma,1804.0,Trump,58.0,7
Oklahoma,1804.0,Biden,40.0,7
Oklahoma,1804.0,Trump,59.0,7
New York,9406.0,Biden,64.0,29
New York,9406.0,Trump,32.0,29
New York,9406.0,Biden,65.0,29
New York,9406.0,Trump,33.0,29
Nevada,1958.0,Biden,53.0,6
Nevada,1958.0,Trump,45.0,6
Nevada,1958.0,Biden,52.0,6
Nevada,1958.0,Trump,47.0,6
New Jersey,4032.0,Biden,60.0,14
New Jersey,4032.0,Trump,36.0,14
New Jersey,4032.0,Biden,60.0,14
New Jersey,4032.0,Trump,36.0,14
New Hampshire,1098.0,Biden,55.0,4
New Hampshire,1098.0,Trump,43.0,4
New Hampshire,1098.0,Biden,55.0,4
New Hampshire,1098.0,Trump,44.0,4
Nebraska,1159.0,Biden,47.0,3
Nebraska,1159.0,Trump,51.0,3
Nebraska,1159.0,Biden,46.0,3
Nebraska,1159.0,Trump,52.0,3
Montana,744.0,Biden,41.0,3
Montana,744.0,Trump,57.0,3
Montana,744.0,Biden,41.0,3
Montana,744.0,Trump,57.0,3
Minnesota,3675.0,Biden,54.0,10
Minnesota,3675.0,Trump,43.0,10
Minnesota,3675.0,Biden,56.0,10
Minnesota,3675.0,Trump,42.0,10
Michigan,4848.0,Biden,52.0,16
Michigan,4848.0,Trump,45.0,16
Michigan,4848.0,Biden,52.0,16
Michigan,4848.0,Trump,46.0,16
Maine,1070.0,Biden,56.0,2
Maine,1070.0,Trump,42.0,2
Maine,1070.0,Biden,56.0,2
Maine,1070.0,Trump,42.0,2
Maryland,3707.0,Biden,66.0,10
Maryland,3707.0,Trump,31.0,10
Maryland,3707.0,Biden,66.0,10
Maryland,3707.0,Trump,33.0,10
Massachusetts,3704.0,Biden,68.0,11
Massachusetts,3704.0,Trump,29.0,11
Massachusetts,3704.0,Biden,69.0,11
Massachusetts,3704.0,Trump,29.0,11
Louisiana,2284.0,Biden,44.0,8
Louisiana,2284.0,Trump,53.0,8
Louisiana,2284.0,Biden,40.0,8
Louisiana,2284.0,Trump,58.0,8
Kentucky,2279.0,Biden,39.0,8
Kentucky,2279.0,Trump,59.0,8
Kentucky,2279.0,Biden,40.0,8
Kentucky,2279.0,Trump,58.0,8
Kansas,1717.0,Biden,45.0,6
Kansas,1717.0,Trump,54.0,6
Kansas,1717.0,Biden,44.0,6
Kansas,1717.0,Trump,55.0,6
Indiana,3185.0,Biden,44.0,11
Indiana,3185.0,Trump,53.0,11
Indiana,3185.0,Biden,44.0,11
Indiana,3185.0,Trump,54.0,11
Illinois,7152.0,Biden,60.0,20
Illinois,7152.0,Trump,37.0,20
Illinois,7152.0,Biden,60.0,20
Illinois,7152.0,Trump,38.0,20
Idaho,1190.0,Biden,38.0,4
Idaho,1190.0,Trump,59.0,4
Idaho,1190.0,Biden,39.0,4
Idaho,1190.0,Trump,58.0,4
Iowa,2058.0,Biden,48.0,6
Iowa,2058.0,Trump,49.0,6
Iowa,2058.0,Biden,49.0,6
Iowa,2058.0,Trump,49.0,6
Hawaii,755.0,Biden,63.0,4
Hawaii,755.0,Trump,35.0,4
Hawaii,755.0,Biden,64.0,4
Hawaii,755.0,Trump,35.0,4
Florida,12736.0,Biden,50.0,29
Florida,12736.0,Trump,47.0,29
Florida,12736.0,Biden,49.0,29
Florida,12736.0,Trump,49.0,29
District of Columbia,565.0,Biden,86.0,3
District of Columbia,565.0,Trump,11.0,3
District of Columbia,565.0,Biden,88.0,3
District of Columbia,565.0,Trump,10.0,3
Connecticut,2197.0,Biden,62.0,7
Connecticut,2197.0,Trump,34.0,7
Connecticut,2197.0,Biden,62.0,7
Connecticut,2197.0,Trump,35.0,7
Colorado,4111.0,Biden,58.0,9
Colorado,4111.0,Trump,40.0,9
Colorado,4111.0,Biden,57.0,9
Colorado,4111.0,Trump,41.0,9
Arizona,5690.0,Biden,52.0,11
Arizona,5690.0,Trump,46.0,11
Arizona,5690.0,Biden,51.0,11
Arizona,5690.0,Trump,48.0,11
Arkansas,1311.0,Biden,41.0,6
Arkansas,1311.0,Trump,56.0,6
Arkansas,1311.0,Biden,40.0,6
Arkansas,1311.0,Trump,58.0,6
Alabama,2149.0,Biden,42.0,9
Alabama,2149.0,Trump,55.0,9
Alabama,2149.0,Biden,39.0,9
Alabama,2149.0,Trump,59.0,9
Alaska,776.0,Biden,44.0,3
Alaska,776.0,Trump,53.0,3
Alaska,776.0,Biden,44.0,3
Alaska,776.0,Trump,54.0,3
Washington,7664.0,Biden,60.0,12
Washington,7664.0,Trump,37.0,12
Washington,7664.0,Biden,61.0,12
Washington,7664.0,Trump,37.0,12
Vermont,579.0,Biden,64.0,3
Vermont,579.0,Trump,34.0,3
Vermont,579.0,Biden,65.0,3
Vermont,579.0,Trump,33.0,3
Texas,13081.0,Biden,49.0,38
Texas,13081.0,Trump,48.0,38
Texas,13081.0,Biden,47.0,38
Texas,13081.0,Trump,51.0,38
Tennessee,3308.0,Biden,42.0,11
Tennessee,3308.0,Trump,55.0,11
Tennessee,3308.0,Biden,40.0,11
Tennessee,3308.0,Trump,58.0,11
Ohio,5190.0,Biden,47.0,18
Ohio,5190.0,Trump,50.0,18
Ohio,5190.0,Biden,47.0,18
Ohio,5190.0,Trump,51.0,18
New Mexico,1620.0,Biden,53.0,5
New Mexico,1620.0,Trump,45.0,5
New Mexico,1620.0,Biden,53.0,5
New Mexico,1620.0,Trump,45.0,5
North Dakota,386.0,Biden,39.0,3
North Dakota,386.0,Trump,59.0,3
North Dakota,386.0,Biden,39.0,3
North Dakota,386.0,Trump,59.0,3
North Carolina,5112.0,Biden,53.0,15
North Carolina,5112.0,Trump,45.0,15
North Carolina,5112.0,Biden,52.0,15
North Carolina,5112.0,Trump,47.0,15
Mississippi,1118.0,Biden,45.0,6
Mississippi,1118.0,Trump,53.0,6
Mississippi,1118.0,Biden,40.0,6
Mississippi,1118.0,Trump,59.0,6
Missouri,3136.0,Biden,45.0,10
Missouri,3136.0,Trump,52.0,10
Missouri,3136.0,Biden,44.0,10
Missouri,3136.0,Trump,53.0,10
Georgia,4716.0,Biden,52.0,16
Georgia,4716.0,Trump,46.0,16
Georgia,4716.0,Biden,50.0,16
Georgia,4716.0,Trump,49.0,16
Delaware,776.0,Biden,65.0,3
Delaware,776.0,Trump,33.0,3
Delaware,776.0,Biden,64.0,3
Delaware,776.0,Trump,34.0,3
California,21460.0,Biden,63.0,55
California,21460.0,Trump,35.0,55
California,21460.0,Biden,62.0,55
California,21460.0,Trump,36.0,55
